RunID,Time,Latitude,Longitude,Elevation,Distance,HeartRate,Cadence,Speed
10031900700,2023-06-28T17:34:54.146000,52.28647167,4.51067333,5.944,677.2999877929688,140,88.0,
10031900700,2023-06-28T17:34:55.146000,52.28645833,4.51071167,5.944,680.2999877929688,140,88.0,
10031900700,2023-06-28T17:34:56.146000,52.28644667,4.51075333,5.791,683.0999755859375,141,88.0,
10031900700,2023-06-28T17:34:57.146000,52.28643833,4.51079333,5.639,686.0999755859375,141,88.0,
10031900700,2023-06-28T17:34:58.146000,52.28642667,4.510835,5.486,689.2999877929688,141,88.0,
10031900700,2023-06-28T17:34:59.146000,52.28641333,4.51087,5.334,692.5,141,88.0,
10031900700,2023-06-28T17:35:00.146000,52.28640333,4.51090667,5.182,695.4000244140625,141,88.0,
10031900700,2023-06-28T17:35:01.146000,52.286395,4.51094333,5.029,698.2000122070312,141,88.0,
10031900700,2023-06-28T17:35:02.146000,52.286385,4.510985,4.877,700.9000244140625,141,88.0,
10031900700,2023-06-28T17:35:03.146000,52.28637667,4.511025,4.724,703.9000244140625,141,88.0,
10031900700,2023-06-28T17:35:04.146000,52.28636333,4.51106333,4.572,706.7000122070312,141,88.0,
10031900700,2023-06-28T17:35:05.146000,52.28635167,4.5111,4.572,709.5999755859375,140,88.0,
10031900700,2023-06-28T17:35:06.146000,52.28634,4.51114,4.42,712.2999877929688,140,88.0,
10031900700,2023-06-28T17:35:07.146000,52.28632667,4.51118333,4.267,715.2999877929688,140,88.0,
10031900700,2023-06-28T17:35:08.146000,52.286315,4.51122333,4.115,718.4000244140625,140,88.0,
10031900700,2023-06-28T17:35:09.146000,52.28630167,4.511275,3.962,721.5,139,88.0,
10031900700,2023-06-28T17:35:10.146000,52.286295,4.51130667,3.81,725.0999755859375,139,88.0,
10031900700,2023-06-28T17:35:11.146000,52.28628667,4.511345,3.81,728.0,139,88.0,
10031900700,2023-06-28T17:35:12.146000,52.28627667,4.51137833,3.658,730.9000244140625,139,88.0,
10031900700,2023-06-28T17:35:13.146000,52.28626833,4.51142667,3.505,733.7000122070312,139,88.0,
10031900700,2023-06-28T17:35:14.146000,52.286265,4.51145667,3.505,736.9000244140625,139,88.0,
10031900700,2023-06-28T17:35:15.146000,52.286255,4.51149667,3.353,739.4000244140625,139,88.0,
10031900700,2023-06-28T17:35:16.146000,52.286245,4.51153833,3.2,742.2000122070312,139,88.0,
10031900700,2023-06-28T17:35:17.146000,52.28623333,4.51158,3.2,744.9000244140625,139,88.0,
10031900700,2023-06-28T17:35:18.146000,52.28622333,4.511615,3.048,747.7999877929688,140,88.0,
10031900700,2023-06-28T17:35:19.146000,52.286215,4.51165167,3.048,750.0,140,88.0,
10031900700,2023-06-28T17:35:20.146000,52.28620667,4.51169,2.896,753.0,140,88.0,
10031900700,2023-06-28T17:35:21.146000,52.28619833,4.51173,2.896,755.7999877929688,140,88.0,
